bullet_x,bullet_y,bullet_z,package_x,package_y,package_z,time
0.000000,0.000000,1.500000,0.400000,2.343000,0.000000,0.000000
0.000000,0.000000,1.500000,0.400000,2.374000,0.000000,0.000000
0.000000,0.000000,1.500000,0.400000,2.404000,0.000000,0.000000
0.000000,0.000000,1.500000,0.400000,2.432000,0.000000,0.000000
0.000000,0.000000,1.500000,0.400000,2.460000,0.000000,0.000000
0.000000,0.000000,1.500000,0.400000,2.489000,0.000000,0.000000
0.000000,0.000000,1.500000,0.400000,2.518000,0.000000,0.000000
0.000000,0.000000,1.500000,0.400000,2.547000,0.000000,0.000000
0.000000,0.000000,1.500000,0.400000,2.579000,0.000000,0.000000
0.000000,0.000000,1.500000,0.400000,2.609000,0.000000,0.000000
0.000000,0.000000,1.500000,0.400000,2.640000,0.000000,0.000000
0.000000,0.000000,1.500000,0.400000,2.671000,0.000000,0.000000
0.000000,0.000000,1.500000,0.400000,2.699000,0.000000,0.000000
0.000000,0.000000,1.500000,0.400000,2.728000,0.000000,0.000000
0.000000,0.000000,1.500000,0.400000,2.757000,0.000000,0.000000
0.000000,0.000000,1.500000,0.400000,2.786000,0.000000,0.000000
0.000000,0.000000,1.500000,0.400000,2.815000,0.000000,0.000000
0.000000,0.000000,1.500000,0.400000,2.843000,0.000000,0.000000
0.000000,0.000000,1.500000,0.400000,2.873000,0.000000,0.000000
0.000000,0.000000,1.500000,0.400000,2.904000,0.000000,0.000000
0.000000,0.000000,1.500000,0.400000,2.933000,0.000000,0.000000
0.000000,0.000000,1.500000,0.400000,2.962000,0.000000,0.000000
0.000000,0.000000,1.500000,0.400000,2.992000,0.000000,0.000000
0.000000,0.000000,1.500000,0.400000,3.022000,0.000000,0.000000
0.000000,0.000000,1.500000,0.400000,3.050000,0.000000,0.000000
0.000000,0.000000,1.500000,0.400000,3.081000,0.000000,0.000000
0.000000,0.000000,1.500000,0.400000,3.139000,0.000000,0.000000
0.000000,0.000000,1.500000,0.400000,3.172000,0.000000,0.000000
0.000000,0.000000,1.500000,0.400000,3.209000,0.000000,0.000000
0.000000,0.000000,1.500000,0.400000,3.244000,0.000000,0.000000
0.000000,0.000000,1.500000,0.400000,3.279000,0.000000,0.000000
0.000000,0.000000,1.500000,0.400000,3.311000,0.000000,0.000000
0.000000,0.000000,1.500000,0.400000,3.343000,0.000000,0.000000
0.000000,0.000000,1.500000,0.400000,3.374000,0.000000,0.000000
0.000000,0.000000,1.500000,0.400000,3.405000,0.000000,0.000000
0.000000,0.000000,1.500000,0.400000,3.438000,0.000000,0.000000
0.000000,0.000000,1.500000,0.400000,3.472000,0.000000,0.000000
0.000000,0.000000,1.500000,0.400000,3.505000,0.000000,0.000000
0.000000,0.000000,1.500000,0.400000,3.538000,0.000000,0.000000
0.000000,0.000000,1.500000,0.400000,3.571000,0.000000,0.000000
0.000000,0.000000,1.500000,0.400000,3.609000,0.000000,0.000000
0.000000,0.000000,1.500000,0.400000,3.646000,0.000000,0.000000
0.000000,0.000000,1.500000,0.400000,3.685000,0.000000,0.000000
0.000000,0.000000,1.500000,0.400000,3.719000,0.000000,0.000000
0.000000,0.000000,1.500000,0.400000,3.754000,0.000000,0.000000
0.000000,0.000000,1.500000,0.400000,3.786000,0.000000,0.000000
0.000000,0.000000,1.500000,0.400000,3.816000,0.000000,0.000000
0.000000,0.000000,1.500000,0.400000,3.847000,0.000000,0.000000
0.000000,0.000000,1.500000,0.400000,3.878000,0.000000,0.000000
0.000000,0.000000,1.500000,0.400000,3.911000,0.000000,0.000000
0.000000,0.000000,1.500000,0.400000,3.942000,0.000000,0.000000
0.000000,0.000000,1.500000,0.400000,3.975000,0.000000,0.000000
0.000000,0.000000,1.500000,0.400000,4.012000,0.000000,0.000000
0.000000,0.000000,1.500000,0.400000,4.049000,0.000000,0.000000
0.000000,0.000000,1.500000,0.400000,4.084000,0.000000,0.000000
0.000000,0.000000,1.500000,0.400000,4.120000,0.000000,0.000000
0.000000,0.000000,1.500000,0.400000,4.156000,0.000000,0.000000
0.000000,0.000000,1.500000,0.400000,4.190000,0.000000,0.000000
0.000000,0.000000,1.500000,0.400000,4.225000,0.000000,0.000000
0.000000,0.000000,1.500000,0.400000,4.259000,0.000000,0.000000
0.000000,0.000000,1.500000,0.400000,4.294000,0.000000,0.000000
0.000000,0.000000,1.500000,0.400000,4.332000,0.000000,0.000000
0.000000,0.000000,1.500000,0.400000,4.365000,0.000000,0.000000
0.000000,0.000000,1.500000,0.400000,4.400000,0.000000,0.000000
0.000000,0.000000,1.500000,0.400000,4.433000,0.000000,0.000000
0.000000,0.000000,1.500000,0.400000,4.466000,0.000000,0.000000
0.000000,0.000000,1.500000,0.400000,4.498000,0.000000,0.000000
0.000000,0.000000,1.500000,0.400000,4.535000,0.000000,0.000000
0.000000,0.000000,1.500000,0.400000,4.570000,0.000000,0.000000
0.000000,0.000000,1.500000,0.400000,4.605000,0.000000,0.000000
0.000000,0.000000,1.500000,0.400000,4.638000,0.000000,0.000000
0.000000,0.000000,1.500000,0.400000,4.671000,0.000000,0.000000
0.000000,0.000000,1.500000,0.400000,4.705000,0.000000,0.000000
0.000000,0.000000,1.500000,0.400000,4.737000,0.000000,0.000000
0.000000,0.000000,1.500000,0.400000,4.770000,0.000000,0.000000
0.000000,0.000000,1.500000,0.400000,4.806000,0.000000,0.000000
0.000000,0.000000,1.500000,0.400000,4.840000,0.000000,0.000000
0.000000,0.000000,1.500000,0.400000,4.872000,0.000000,0.000000
0.000000,0.000000,1.500000,0.400000,4.907000,0.000000,0.000000
0.000000,0.000000,1.500000,0.400000,4.939000,0.000000,0.000000
0.000000,0.000000,1.500000,0.400000,4.982000,0.000000,0.000000
0.000000,0.000000,1.500000,0.400000,5.016000,0.000000,0.000000
0.000000,0.000000,1.500000,0.400000,5.050000,0.000000,0.000000
0.000000,0.000000,1.500000,0.400000,5.083000,0.000000,0.000000
0.000000,0.000000,1.500000,0.400000,5.117000,0.000000,0.000000
0.000000,0.000000,1.500000,0.400000,5.191000,0.000000,0.000000
0.000000,0.000000,1.500000,0.400000,5.292000,0.000000,0.000000
0.000000,0.000000,1.500000,0.400000,5.479000,0.000000,0.000000
0.000000,0.000000,1.500000,0.400000,5.619000,0.000000,0.000000
0.000000,0.000000,1.500000,0.400000,5.686000,0.000000,0.000000
0.000000,0.000000,1.500000,0.400000,5.818000,0.000000,0.000000
0.000000,0.000000,1.500000,0.400000,5.885000,0.000000,0.000000
0.000000,0.000000,1.500000,0.400000,6.000000,0.000000,0.000000
0.000000,0.000000,1.500000,0.400000,6.034000,0.000000,0.000000
0.000000,0.000000,1.500000,0.400000,6.114000,0.000000,0.000000
0.000000,0.000000,1.500000,0.400000,6.185000,0.000000,0.000000
0.000000,0.000000,1.500000,0.400000,6.272000,0.000000,0.000000
0.000000,0.000000,1.500000,0.400000,6.332000,0.000000,0.000000
0.000000,0.000000,1.500000,0.400000,6.381000,0.000000,0.000000
0.000000,0.000000,1.500000,0.400000,6.419000,0.000000,0.000000
0.000000,0.000000,1.500000,0.400000,6.449000,0.000000,0.000000
0.000000,0.000000,1.500000,0.400000,6.479000,0.000000,0.000000
0.000000,0.000000,1.500000,0.400000,6.510000,0.000000,0.000000
0.000000,0.000000,1.500000,0.400000,6.540000,0.000000,0.000000
0.000000,0.000000,1.500000,0.400000,6.571000,0.000000,0.000000
0.000000,0.000000,1.500000,0.400000,6.601000,0.000000,0.000000
0.000000,0.000000,1.500000,0.400000,6.631000,0.000000,0.000000
0.000000,0.000000,1.500000,0.400000,6.661000,0.000000,0.000000
0.000000,0.000000,1.500000,0.400000,6.693000,0.000000,0.000000
0.000000,0.000000,1.500000,0.400000,6.722000,0.000000,0.000000
0.000000,0.000000,1.500000,0.400000,6.750000,0.000000,0.000000
0.000000,0.000000,1.500000,0.400000,6.784000,0.000000,0.000000
0.000000,0.000000,1.500000,0.400000,6.811000,0.000000,0.000000
0.000000,0.000000,1.500000,0.400000,6.840000,0.000000,0.000000
0.000000,0.000000,1.500000,0.400000,6.871000,0.000000,0.000000
0.000000,0.000000,1.500000,0.400000,6.902000,0.000000,0.000000
0.000000,0.000000,1.500000,0.400000,6.931000,0.000000,0.000000
0.000000,0.000000,1.500000,0.400000,6.959000,0.000000,0.000000
0.000000,0.000000,1.500000,0.400000,6.993000,0.000000,0.000000
0.000000,0.000000,1.500000,0.400000,7.023000,0.000000,0.000000
0.000000,0.000000,1.500000,0.400000,7.053000,0.000000,0.000000
0.000000,0.000000,1.500000,0.400000,7.083000,0.000000,0.000000
0.000000,0.000000,1.500000,0.400000,7.114000,0.000000,0.000000
0.000000,0.000000,1.500000,0.400000,7.144000,0.000000,0.000000
0.000000,0.000000,1.500000,0.400000,7.175000,0.000000,0.000000
0.000000,0.000000,1.500000,0.400000,7.207000,0.000000,0.000000
0.000000,0.000000,1.500000,0.400000,7.311000,0.000000,0.000000
0.000000,0.000000,1.500000,0.400000,7.358000,0.000000,0.000000
0.000000,0.000000,1.500000,0.400000,7.436000,0.000000,0.000000
0.000000,0.000000,1.500000,0.400000,7.477000,0.000000,0.000000
0.000000,0.000000,1.500000,0.400000,7.506000,0.000000,0.000000
0.000000,0.000000,1.500000,0.400000,7.535000,0.000000,0.000000
0.000000,0.000000,1.500000,0.400000,7.563000,0.000000,0.000000
0.000000,0.000000,1.500000,0.400000,7.592000,0.000000,0.000000
0.000000,0.000000,1.500000,0.400000,7.634000,0.000000,0.000000
0.000000,0.000000,1.500000,0.400000,7.686000,0.000000,0.000000
0.000000,0.000000,1.500000,0.400000,7.766000,0.000000,0.000000
0.000000,0.000000,1.500000,0.400000,7.845000,0.000000,0.000000
0.000000,0.000000,1.500000,0.400000,7.956000,0.000000,0.000000
0.000000,0.000000,1.500000,0.400000,8.022000,0.000000,0.000000
0.000000,0.000000,1.500000,0.400000,8.059000,0.000000,0.000000
0.000000,0.000000,1.500000,0.400000,8.104000,0.000000,0.000000
0.000000,0.000000,1.500000,0.400000,8.201000,0.000000,0.000000
0.000000,0.000000,1.500000,0.400000,8.243000,0.000000,0.000000
0.000000,0.000000,1.500000,0.400000,8.283000,0.000000,0.000000
0.000000,0.000000,1.500000,0.400000,8.315000,0.000000,0.000000
0.000000,0.000000,1.500000,0.400000,8.372000,0.000000,0.000000
0.000000,0.000000,1.500000,0.400000,8.421000,0.000000,0.000000
0.000000,0.000000,1.500000,0.400000,8.454000,0.000000,0.000000
0.000000,0.000000,1.500000,0.400000,8.487000,0.000000,0.000000
0.000000,0.000000,1.500000,0.400000,8.518000,0.000000,0.000000
0.000000,0.000000,1.500000,0.400000,8.549000,0.000000,0.000000
0.000000,0.000000,1.500000,0.400000,8.577000,0.000000,0.000000
0.000000,0.000000,1.500000,0.400000,8.609000,0.000000,0.000000
0.000000,0.000000,1.500000,0.400000,8.638000,0.000000,0.000000
0.000000,0.000000,1.500000,0.400000,8.667000,0.000000,0.000000
0.000000,0.000000,1.500000,0.400000,8.698000,0.000000,0.000000
0.000000,0.000000,1.500000,0.400000,8.726000,0.000000,0.000000
0.000000,0.000000,1.500000,0.400000,8.756000,0.000000,0.000000
0.000000,0.000000,1.500000,0.400000,8.785000,0.000000,0.000000
0.000000,0.000000,1.500000,0.400000,8.814000,0.000000,0.000000
0.000000,0.000000,1.500000,0.400000,8.846000,0.000000,0.000000
0.000000,0.000000,1.500000,0.400000,8.877000,0.000000,0.000000
0.000000,0.000000,1.500000,0.400000,8.913000,0.000000,0.000000
0.000000,0.000000,1.500000,0.400000,8.958000,0.000000,0.000000
0.000000,0.000000,1.500000,0.400000,8.999000,0.000000,0.000000
0.000000,0.000000,1.500000,0.400000,9.037000,0.000000,0.000000
0.000000,0.000000,1.500000,0.400000,9.066000,0.000000,0.000000
0.000000,0.000000,1.500000,0.400000,9.095000,0.000000,0.000000
0.000000,0.000000,1.500000,0.400000,9.126000,0.000000,0.000000
0.000000,0.000000,1.500000,0.400000,9.157000,0.000000,0.000000
0.000000,0.000000,1.500000,0.400000,9.186000,0.000000,0.000000
0.000000,0.000000,1.500000,0.400000,9.221000,0.000000,0.000000
0.000000,0.000000,1.500000,0.400000,9.281000,0.000000,0.000000
0.000000,0.000000,1.500000,0.400000,9.319000,0.000000,0.000000
0.000000,0.000000,1.500000,0.400000,9.354000,0.000000,0.000000
0.000000,0.000000,1.500000,0.400000,9.386000,0.000000,0.000000
0.000000,0.000000,1.500000,0.400000,9.417000,0.000000,0.000000
0.000000,0.000000,1.500000,0.400000,9.448000,0.000000,0.000000
0.000000,0.000000,1.500000,0.400000,9.480000,0.000000,0.000000
0.000000,0.000000,1.500000,0.400000,9.510000,0.000000,0.000000
0.000000,0.000000,1.500000,0.400000,9.541000,0.000000,0.000000
0.000000,0.000000,1.500000,0.400000,9.572000,0.000000,0.000000
0.000000,0.000000,1.500000,0.400000,9.604000,0.000000,0.000000
0.000000,0.000000,1.500000,0.400000,9.641000,0.000000,0.000000
0.000000,0.000000,1.500000,0.400000,9.675000,0.000000,0.000000
0.000000,0.000000,1.500000,0.400000,9.707000,0.000000,0.000000
0.000000,0.000000,1.500000,0.400000,9.739000,0.000000,0.000000
0.000000,0.000000,1.500000,0.400000,9.772000,0.000000,0.000000
0.000000,0.000000,1.500000,0.400000,9.804000,0.000000,0.000000
0.000000,0.000000,1.500000,0.400000,9.834000,0.000000,0.000000
0.000000,0.000000,1.500000,0.400000,9.866000,0.000000,0.000000
0.000000,0.000000,1.500000,0.400000,9.897000,0.000000,0.000000
0.000000,0.000000,1.500000,0.400000,9.930000,0.000000,0.000000
0.000000,0.000000,1.500000,0.400000,9.962000,0.000000,0.000000
0.000000,0.000000,1.500000,0.400000,9.992000,0.000000,0.000000
0.000000,0.000000,1.500000,0.400000,10.023000,0.000000,0.000000
0.000000,0.000000,1.500000,0.400000,10.053000,0.000000,0.000000
0.000000,0.000000,1.500000,0.400000,10.086000,0.000000,0.000000
0.000000,0.000000,1.500000,0.400000,10.124000,0.000000,0.000000
0.000000,0.000000,1.500000,0.400000,10.155000,0.000000,0.000000
0.000000,0.000000,1.500000,0.400000,10.190000,0.000000,0.000000
0.000000,0.000000,1.500000,0.400000,10.221000,0.000000,0.000000
0.000000,0.000000,1.500000,0.400000,10.251000,0.000000,0.000000
0.000000,0.000000,1.500000,0.400000,10.282000,0.000000,0.000000
0.000000,0.000000,1.500000,0.400000,10.315000,0.000000,0.000000
0.000000,0.000000,1.500000,0.400000,10.348000,0.000000,0.000000
0.000000,0.000000,1.500000,0.400000,10.379000,0.000000,0.000000
0.000000,0.000000,1.500000,0.400000,10.412000,0.000000,0.000000
0.000000,0.000000,1.500000,0.400000,10.443000,0.000000,0.000000
0.000000,0.000000,1.500000,0.400000,10.475000,0.000000,0.000000
0.000000,0.000000,1.500000,0.400000,10.510000,0.000000,0.000000
0.000000,0.000000,1.500000,0.400000,10.543000,0.000000,0.000000
0.000000,0.000000,1.500000,0.400000,10.574000,0.000000,0.000000
0.000000,0.000000,1.500000,0.400000,10.607000,0.000000,0.000000
0.000000,0.000000,1.500000,0.400000,10.639000,0.000000,0.000000
0.000000,0.000000,1.500000,0.400000,10.670000,0.000000,0.000000
0.000000,0.000000,1.500000,0.400000,10.705000,0.000000,0.000000
0.000000,0.000000,1.500000,0.400000,10.752000,0.000000,0.000000
0.000000,0.000000,1.500000,0.400000,10.783000,0.000000,0.000000
0.000000,0.000000,1.500000,0.400000,10.815000,0.000000,0.000000
0.000000,0.000000,1.500000,0.400000,10.846000,0.000000,0.000000
0.000000,0.000000,1.500000,0.400000,10.876000,0.000000,0.000000
0.000000,0.000000,1.500000,0.400000,10.908000,0.000000,0.000000
0.000000,0.000000,1.500000,0.400000,10.939000,0.000000,0.000000
0.000000,0.000000,1.500000,0.400000,10.971000,0.000000,0.000000
0.000000,0.000000,1.500000,0.400000,11.001000,0.000000,0.000000
0.000000,0.000000,1.500000,0.400000,11.032000,0.000000,0.000000
0.000000,0.000000,1.500000,0.400000,11.064000,0.000000,0.000000
0.000000,0.000000,1.500000,0.400000,11.094000,0.000000,0.000000
0.000000,0.000000,1.500000,0.400000,11.127000,0.000000,0.000000
0.000000,0.000000,1.500000,0.400000,11.162000,0.000000,0.000000
0.000000,0.000000,1.500000,0.400000,11.192000,0.000000,0.000000
0.000000,0.000000,1.500000,0.400000,11.222000,0.000000,0.000000
0.000000,0.000000,1.500000,0.400000,11.253000,0.000000,0.000000
0.000000,0.000000,1.500000,0.400000,11.283000,0.000000,0.000000
0.000000,0.000000,1.500000,0.400000,11.314000,0.000000,0.000000
0.000000,0.000000,1.500000,0.400000,11.345000,0.000000,0.000000
0.000000,0.000000,1.500000,0.400000,11.376000,0.000000,0.000000
0.000000,0.000000,1.500000,0.400000,11.406000,0.000000,0.000000
0.000000,0.000000,1.500000,0.400000,11.437000,0.000000,0.000000
0.000000,0.000000,1.500000,0.400000,11.468000,0.000000,0.000000
0.000000,0.000000,1.500000,0.400000,11.499000,0.000000,0.000000
0.000000,0.000000,1.500000,0.400000,11.531000,0.000000,0.000000
0.000000,0.000000,1.500000,0.400000,11.563000,0.000000,0.000000
0.000000,0.000000,1.500000,0.400000,11.594000,0.000000,0.000000
0.000000,0.000000,1.500000,0.400000,11.624000,0.000000,0.000000
0.000000,0.000000,1.500000,0.400000,11.662000,0.000000,0.000000
0.000000,0.000000,1.500000,0.400000,11.694000,0.000000,0.000000
0.000000,0.000000,1.500000,0.400000,11.725000,0.000000,0.000000
0.000000,0.000000,1.500000,0.400000,11.760000,0.000000,0.000000
0.000000,0.000000,1.500000,0.400000,11.796000,0.000000,0.000000
0.000000,0.000000,1.500000,0.400000,11.827000,0.000000,0.000000
0.000000,0.000000,1.500000,0.400000,11.858000,0.000000,0.000000
0.000000,0.000000,1.500000,0.400000,11.889000,0.000000,0.000000
0.000000,0.000000,1.500000,0.400000,11.921000,0.000000,0.000000
0.000000,0.000000,1.500000,0.400000,11.953000,0.000000,0.000000
0.000000,0.000000,1.500000,0.400000,11.986000,0.000000,0.000000
0.000000,0.000000,1.500000,0.400000,12.017000,0.000000,0.000000
0.000000,0.000000,1.500000,0.400000,12.048000,0.000000,0.000000
0.000000,0.000000,1.500000,0.400000,12.081000,0.000000,0.000000
0.000000,0.000000,1.500000,0.400000,12.111000,0.000000,0.000000
0.216434,0.052693,1.500000,0.394977,12.143000,0.000000,0.000000
0.432874,0.095342,1.500000,0.379909,12.175000,0.000000,0.000000
0.635782,0.126201,1.500000,0.356660,12.205000,0.000000,0.000000
0.886034,0.152102,1.500000,0.315826,12.242000,0.000000,0.000000
1.116001,0.164062,1.500000,0.266461,12.276000,0.000000,0.000000
1.345968,0.164681,1.500000,0.205756,12.310000,0.000000,0.000000
1.562401,0.154905,1.500000,0.138264,12.342000,0.000000,0.000000
1.819421,0.130248,1.500000,0.050000,12.380000,0.000000,0.000000
2.089966,0.088990,1.500000,0.050000,12.420000,0.000000,0.000000
2.367278,0.030410,1.500000,0.050000,12.461000,0.000000,0.000000
2.637824,-0.042632,1.500000,0.050000,12.501000,0.000000,0.000000
2.867784,-0.117058,1.500000,0.050000,12.535000,0.000000,0.000000
3.090984,-0.200141,1.500000,0.050000,12.568000,0.000000,0.000000
3.314184,-0.293907,1.500000,0.050000,12.601000,0.000000,0.000000
3.584730,-0.421885,1.500000,0.050000,12.641000,0.000000,0.000000
3.882334,-0.580793,1.500000,0.050000,12.685000,0.000000,0.000000
4.152880,-0.741733,1.500000,0.050000,12.725000,0.000000,0.000000
4.416659,-0.913760,1.500000,0.050000,12.764000,0.000000,0.000000
4.687204,-1.105699,1.500000,0.050000,12.804000,0.000000,0.000000
4.964516,-1.318729,1.500000,0.050000,12.845000,0.000000,0.000000
5.221536,-1.530895,1.500000,0.050000,12.883000,0.000000,0.000000
bullet_x,bullet_y,bullet_z,package_x,package_y,package_z,time
0.000000,0.000000,1.500000,0.400000,12.933000,0.000000,0.000000
0.000000,0.000000,1.500000,0.400000,12.968000,0.000000,0.000000
0.000000,0.000000,1.500000,0.400000,13.002000,0.000000,0.000000
0.000000,0.000000,1.500000,0.400000,13.033000,0.000000,0.000000
0.000000,0.000000,1.500000,0.400000,13.064000,0.000000,0.000000
0.000000,0.000000,1.500000,0.400000,13.100000,0.000000,0.000000
0.000000,0.000000,1.500000,0.400000,13.140000,0.000000,0.000000
0.223200,0.054179,1.500000,0.394658,13.173000,0.000000,0.000000
0.473453,0.102220,1.500000,0.375966,13.210000,0.000000,0.000000
0.696653,0.133737,1.500000,0.347963,13.243000,0.000000,0.000000
0.933380,0.155491,1.500000,0.306590,13.278000,0.000000,0.000000
1.156580,0.164995,1.500000,0.256574,13.311000,0.000000,0.000000
1.406833,0.162947,1.500000,0.187792,13.348000,0.000000,0.000000
1.657092,0.147469,1.500000,0.105578,13.385000,0.000000,0.000000
1.920871,0.116616,1.500000,0.050000,13.424000,0.000000,0.000000
2.198183,0.068092,1.500000,0.050000,13.465000,0.000000,0.000000
2.475488,0.003079,1.500000,0.050000,13.506000,0.000000,0.000000
2.705455,-0.063344,1.500000,0.050000,13.540000,0.000000,0.000000
2.921889,-0.136217,1.500000,0.050000,13.572000,0.000000,0.000000
3.158622,-0.227428,1.500000,0.050000,13.607000,0.000000,0.000000
3.469746,-0.365576,1.500000,0.050000,13.653000,0.000000,0.000000
3.794404,-0.531865,1.500000,0.050000,13.701000,0.000000,0.000000
4.037897,-0.671414,1.500000,0.050000,13.737000,0.000000,0.000000
4.261096,-0.810503,1.500000,0.050000,13.770000,0.000000,0.000000
4.484297,-0.960274,1.500000,0.050000,13.803000,0.000000,0.000000
4.721024,-1.130796,1.500000,0.050000,13.838000,0.000000,0.000000
bullet_x,bullet_y,bullet_z,package_x,package_y,package_z,time
0.000000,0.000000,1.500000,0.400000,13.879000,0.000000,0.000000
0.000000,0.000000,1.500000,0.400000,13.918000,0.000000,0.000000
0.000000,0.000000,1.500000,0.400000,13.954000,0.000000,0.000000
0.000000,0.000000,1.500000,0.400000,13.988000,0.000000,0.000000
0.000000,0.000000,1.500000,0.400000,14.021000,0.000000,0.000000
0.000000,0.000000,1.500000,0.400000,14.056000,0.000000,0.000000
0.270546,0.064297,1.500000,0.392152,14.096000,0.000000,0.000000
0.480219,0.103332,1.500000,0.375274,14.127000,0.000000,0.000000
0.689893,0.132940,1.500000,0.348968,14.158000,0.000000,0.000000
0.906327,0.153613,1.500000,0.311926,14.190000,0.000000,0.000000
1.122767,0.164242,1.500000,0.264837,14.222000,0.000000,0.000000
1.332441,0.164959,1.500000,0.209641,14.253000,0.000000,0.000000
1.575928,0.153960,1.500000,0.133713,14.289000,0.000000,0.000000
1.799128,0.132710,1.500000,0.052942,14.322000,0.000000,0.000000
2.049387,0.096179,1.500000,0.050000,14.359000,0.000000,0.000000
2.353752,0.033650,1.500000,0.050000,14.404000,0.000000,0.000000
2.624297,-0.038608,1.500000,0.050000,14.444000,0.000000,0.000000
2.854257,-0.112366,1.500000,0.050000,14.478000,0.000000,0.000000
3.077458,-0.194802,1.500000,0.050000,14.511000,0.000000,0.000000
3.327717,-0.299936,1.500000,0.050000,14.548000,0.000000,0.000000
3.577970,-0.418496,1.500000,0.050000,14.585000,0.000000,0.000000
3.862041,-0.569354,1.500000,0.050000,14.627000,0.000000,0.000000
4.179932,-0.758689,1.500000,0.050000,14.674000,0.000000,0.000000
4.409899,-0.909165,1.500000,0.050000,14.708000,0.000000,0.000000
bullet_x,bullet_y,bullet_z,package_x,package_y,package_z,time
0.000000,0.000000,1.500000,0.400000,14.744000,0.000000,0.000000
