1.260000 1.088843 8.822800
1.270000 1.000124 8.920900
1.280000 0.910425 9.019000
1.290000 0.819744 9.117100
1.300000 0.728082 9.215200
1.310000 0.635440 9.313300
1.320000 0.541816 9.411400
1.330000 0.447212 9.509501
1.340000 0.351627 9.607600
1.350000 0.255060 9.705700
1.360000 0.157513 9.803801
1.370000 0.058984 9.901900
1.380000 -0.040526 10.000000
1.390000 0.099509 9.901900
1.400000 0.198038 9.803800
1.410000 0.295585 9.705700
1.420000 0.392152 9.607600
1.430000 0.487738 9.509500
1.440000 0.582342 9.411400
1.450000 0.675965 9.313300
1.460000 0.768608 9.215200
1.470000 0.860270 9.117100
1.480000 0.950950 9.019000
1.490000 1.040650 8.920900
1.500000 1.129368 8.822800
1.510000 1.217106 8.724700
1.520000 1.303862 8.626600
1.530000 1.389637 8.528500
1.540000 1.474432 8.430400
1.550000 1.558246 8.332300
1.560000 1.641078 8.234200
1.570000 1.722929 8.136100
1.580000 1.803800 8.038000
1.590000 1.883689 7.939900
1.600000 1.962598 7.841800
1.610000 2.040525 7.743700
1.620000 1.922072 7.841800
1.630000 1.843164 7.939900
1.640000 1.763274 8.038000
1.650000 1.682404 8.136100
1.660000 1.600553 8.234200
1.670000 1.517720 8.332300
1.680000 1.433907 8.430400
1.690000 1.349112 8.528500
1.700000 1.263336 8.626600
1.710000 1.176580 8.724700
1.720000 1.088843 8.822800
1.730000 1.000124 8.920900
1.740000 0.910425 9.019000
1.750000 0.819744 9.117100
1.760000 0.728082 9.215200
1.770000 0.635440 9.313300
1.780000 0.541816 9.411400
1.790000 0.447212 9.509501
1.800000 0.351627 9.607600
1.810000 0.255060 9.705700
1.820000 0.157513 9.803801
1.830000 0.058984 9.901900
1.840000 -0.040526 10.000000
1.850000 0.099509 9.901900
1.860000 0.198038 9.803800
1.870000 0.295585 9.705700
1.880000 0.392152 9.607600
1.890000 0.487738 9.509500
1.900000 0.582342 9.411400
1.910000 0.675965 9.313300
1.920000 0.768608 9.215200
1.930000 0.860270 9.117100
1.940000 0.950950 9.019000
1.950000 1.040650 8.920900
1.960000 1.129368 8.822800
1.970000 1.217106 8.724700
1.980000 1.303862 8.626600
1.990000 1.389637 8.528500
2.000000 1.474432 8.430400
2.010000 1.558246 8.332300
2.020000 1.641078 8.234200
2.030000 1.722929 8.136100
2.040000 1.803800 8.038000
2.050000 1.883689 7.939900
2.060000 1.962598 7.841800
2.070000 2.040525 7.743700
2.080000 1.922072 7.841800
2.090000 1.843164 7.939900
2.100000 1.763274 8.038000
2.110000 1.682404 8.136100
2.120000 1.600553 8.234200
2.130000 1.517720 8.332300
2.140000 1.433907 8.430400
2.150000 1.349112 8.528500
2.160000 1.263336 8.626600
2.170000 1.176580 8.724700
2.180000 1.088843 8.822800
2.190000 1.000124 8.920900
2.200000 0.910425 9.019000
2.210000 0.819744 9.117100
2.220000 0.728082 9.215200
2.230000 0.635440 9.313300
2.240000 0.541816 9.411400
2.250000 0.447212 9.509501
2.260000 0.351627 9.607600
2.270000 0.255060 9.705700
2.280000 0.157513 9.803801
2.290000 0.058984 9.901900
2.300000 -0.040526 10.000000
2.310000 0.099509 9.901900
2.320000 0.198038 9.803800
2.330000 0.295585 9.705700
2.340000 0.392152 9.607600
2.350000 0.487738 9.509500
2.360000 0.582342 9.411400
2.370000 0.675965 9.313300
2.380000 0.768608 9.215200
2.390000 0.860270 9.117100
2.400000 0.950950 9.019000
2.410000 1.040650 8.920900
2.420000 1.129368 8.822800
2.430000 1.217106 8.724700
2.440000 1.303862 8.626600
2.450000 1.389637 8.528500
2.460000 1.474432 8.430400
2.470000 1.558246 8.332300
2.480000 1.641078 8.234200
2.490000 1.722929 8.136100
2.500000 1.803800 8.038000
2.510000 1.883689 7.939900
2.520000 1.962598 7.841800
2.530000 2.040525 7.743700
2.540000 1.922072 7.841800
2.550000 1.843164 7.939900
2.560000 1.763274 8.038000
2.570000 1.682404 8.136100
2.580000 1.600553 8.234200
2.590000 1.517720 8.332300
2.600000 1.433907 8.430400
2.610000 1.349112 8.528500
2.620000 1.263336 8.626600
2.630000 1.176580 8.724700
2.640000 1.088843 8.822800
2.650000 1.000124 8.920900
2.660000 0.910425 9.019000
2.670000 0.819744 9.117100
2.680000 0.728082 9.215200
2.690000 0.635440 9.313300
2.700000 0.541816 9.411400
2.710000 0.447212 9.509501
2.720000 0.351627 9.607600
2.730000 0.255060 9.705700
2.740000 0.157513 9.803801
2.750000 0.058984 9.901900
2.760000 -0.040526 10.000000
2.770000 0.099509 9.901900
2.780000 0.198038 9.803800
2.790000 0.295585 9.705700
2.800000 0.392152 9.607600
2.810000 0.487738 9.509500
2.820000 0.582342 9.411400
2.830000 0.675965 9.313300
2.840000 0.768608 9.215200
2.850000 0.860270 9.117100
2.860000 0.950950 9.019000
2.870000 1.040650 8.920900
2.880000 1.129368 8.822800
2.890000 1.217106 8.724700
2.900000 1.303862 8.626600
2.910000 1.389637 8.528500
2.920000 1.474432 8.430400
2.930000 1.558246 8.332300
2.940000 1.641078 8.234200
2.950000 1.722929 8.136100
2.960000 1.803800 8.038000
2.970000 1.883689 7.939900
2.980000 1.962598 7.841800
2.990000 2.040525 7.743700
3.000000 1.922072 7.841800
3.010000 1.843164 7.939900
3.020000 1.763274 8.038000
3.030000 1.682404 8.136100
3.040000 1.600553 8.234200
3.050000 1.517720 8.332300
3.060000 1.433907 8.430400
3.070000 1.349112 8.528500
3.080000 1.263336 8.626600
3.090000 1.176580 8.724700
3.100000 1.088843 8.822800
3.110000 1.000124 8.920900
3.120000 0.910425 9.019000
3.130000 0.819744 9.117100
3.140000 0.728082 9.215200
3.150000 0.635440 9.313300
3.160000 0.541816 9.411400
3.170000 0.447212 9.509501
3.180000 0.351627 9.607600
3.190000 0.255060 9.705700
3.200000 0.157513 9.803801
3.210000 0.058984 9.901900
3.220000 -0.040526 10.000000
3.230000 0.099509 9.901900
3.240000 0.198038 9.803800
3.250000 0.295585 9.705700
3.260000 0.392152 9.607600
3.270000 0.487738 9.509500
3.280000 0.582342 9.411400
3.290000 0.675965 9.313300
3.300000 0.768608 9.215200
3.310000 0.860270 9.117100
3.320000 0.950950 9.019000
3.330000 1.040650 8.920900
3.340000 1.129368 8.822800
3.350000 1.217106 8.724700
3.360000 1.303862 8.626600
3.370000 1.389637 8.528500
3.380000 1.474432 8.430400
3.390000 1.558246 8.332300
3.400000 1.641078 8.234200
3.410000 1.722929 8.136100
3.420000 1.803800 8.038000
3.430000 1.883689 7.939900
3.440000 1.962598 7.841800
3.450000 2.040525 7.743700
3.460000 1.922072 7.841800
3.470000 1.843164 7.939900
3.480000 1.763274 8.038000
3.490000 1.682404 8.136100
3.500000 1.600553 8.234200
3.510000 1.517720 8.332300
3.520000 1.433907 8.430400
3.530000 1.349112 8.528500
3.540000 1.263336 8.626600
3.550000 1.176580 8.724700
3.560000 1.088843 8.822800
3.570000 1.000124 8.920900
3.580000 0.910425 9.019000
3.590000 0.819744 9.117100
3.600000 0.728082 9.215200
3.610000 0.635440 9.313300
3.620000 0.541816 9.411400
3.630000 0.447212 9.509501
3.640000 0.351627 9.607600
3.650000 0.255060 9.705700
3.660000 0.157513 9.803801
3.670000 0.058984 9.901900
3.680000 -0.040526 10.000000
3.690000 0.099509 9.901900
3.700000 0.198038 9.803800
3.710000 0.295585 9.705700
3.720000 0.392152 9.607600
3.730000 0.487738 9.509500
3.740000 0.582342 9.411400
3.750000 0.675965 9.313300
3.760000 0.768608 9.215200
3.770000 0.860270 9.117100
3.780000 0.950950 9.019000
3.790000 1.040650 8.920900
3.800000 1.129368 8.822800
3.810000 1.217106 8.724700
3.820000 1.303862 8.626600
3.830000 1.389637 8.528500
3.840000 1.474432 8.430400
3.850000 1.558246 8.332300
3.860000 1.641078 8.234200
3.870000 1.722929 8.136100
3.880000 1.803800 8.038000
3.890000 1.883689 7.939900
3.900000 1.962598 7.841800
3.910000 2.040525 7.743700
3.920000 1.922072 7.841800
3.930000 1.843164 7.939900
3.940000 1.763274 8.038000
3.950000 1.682404 8.136100
3.960000 1.600553 8.234200
3.970000 1.517720 8.332300
3.980000 1.433907 8.430400
3.990000 1.349112 8.528500
4.000000 1.263336 8.626600
4.010000 1.176580 8.724700
4.020000 1.088843 8.822800
4.030000 1.000124 8.920900
4.040000 0.910425 9.019000
4.050000 0.819744 9.117100
4.060000 0.728082 9.215200
4.070000 0.635440 9.313300
4.080000 0.541816 9.411400
4.090000 0.447212 9.509501
4.100000 0.351627 9.607600
4.110000 0.255060 9.705700
4.120000 0.157513 9.803801
4.130000 0.058984 9.901900
4.140000 -0.040526 10.000000
4.150000 0.099509 9.901900
4.160000 0.198038 9.803800
4.170000 0.295585 9.705700
4.180000 0.392152 9.607600
4.190000 0.487738 9.509500
4.200000 0.582342 9.411400
4.210000 0.675965 9.313300
4.220000 0.768608 9.215200
4.230000 0.860270 9.117100
4.240000 0.950950 9.019000
4.250000 1.040650 8.920900
4.260000 1.129368 8.822800
4.270000 1.217106 8.724700
4.280000 1.303862 8.626600
4.290000 1.389637 8.528500
4.300000 1.474432 8.430400
4.310000 1.558246 8.332300
4.320000 1.641078 8.234200
4.330000 1.722929 8.136100
4.340000 1.803800 8.038000
4.350000 1.883689 7.939900
4.360000 1.962598 7.841800
4.370000 2.040525 7.743700
4.380000 1.922072 7.841800
4.390000 1.843164 7.939900
4.400000 1.763274 8.038000
4.410000 1.682404 8.136100
4.420000 1.600553 8.234200
4.430000 1.517720 8.332300
4.440000 1.433907 8.430400
4.450000 1.349112 8.528500
4.460000 1.263336 8.626600
4.470000 1.176580 8.724700
4.480000 1.088843 8.822800
4.490000 1.000124 8.920900
4.500000 0.910425 9.019000
4.510000 0.819744 9.117100
4.520000 0.728082 9.215200
4.530000 0.635440 9.313300
4.540000 0.541816 9.411400
4.550000 0.447212 9.509501
4.560000 0.351627 9.607600
4.570000 0.255060 9.705700
4.580000 0.157513 9.803801
4.590000 0.058984 9.901900
4.600000 -0.040526 10.000000
4.610000 0.099509 9.901900
4.620000 0.198038 9.803800
4.630000 0.295585 9.705700
4.640000 0.392152 9.607600
4.650000 0.487738 9.509500
4.660000 0.582342 9.411400
4.670000 0.675965 9.313300
4.680000 0.768608 9.215200
4.690000 0.860270 9.117100
4.700000 0.950950 9.019000
4.710000 1.040650 8.920900
4.720000 1.129368 8.822800
4.730000 1.217106 8.724700
4.740000 1.303862 8.626600
4.750000 1.389637 8.528500
4.760000 1.474432 8.430400
4.770000 1.558246 8.332300
4.780000 1.641078 8.234200
4.790000 1.722929 8.136100
4.800000 1.803800 8.038000
4.810000 1.883689 7.939900
4.820000 1.962598 7.841800
4.830000 2.040525 7.743700
4.840000 1.922072 7.841800
4.850000 1.843164 7.939900
4.860000 1.763274 8.038000
4.870000 1.682404 8.136100
4.880000 1.600553 8.234200
4.890000 1.517720 8.332300
4.900000 1.433907 8.430400
4.910000 1.349112 8.528500
4.920000 1.263336 8.626600
4.930000 1.176580 8.724700
4.940000 1.088843 8.822800
4.950000 1.000124 8.920900
4.960000 0.910425 9.019000
4.970000 0.819744 9.117100
4.980000 0.728082 9.215200
4.990000 0.635440 9.313300
5.000000 0.541816 9.411400
5.010000 0.447212 9.509501
5.020000 0.351627 9.607600
5.030000 0.255060 9.705700
5.040000 0.157513 9.803801
5.050000 0.058984 9.901900
5.060000 -0.040526 10.000000
5.070000 0.099509 9.901900
5.080000 0.198038 9.803800
5.090000 0.295585 9.705700
5.100000 0.392152 9.607600
5.110000 0.487738 9.509500
5.120000 0.582342 9.411400
5.130000 0.675965 9.313300
5.140000 0.768608 9.215200
5.150000 0.860270 9.117100
5.160000 0.950950 9.019000
5.170000 1.040650 8.920900
5.180000 1.129368 8.822800
5.190000 1.217106 8.724700
5.200000 1.303862 8.626600
5.210000 1.389637 8.528500
5.220000 1.474432 8.430400
5.230000 1.558246 8.332300
5.240000 1.641078 8.234200
5.250000 1.722929 8.136100
5.260000 1.803800 8.038000
5.270000 1.883689 7.939900
5.280000 1.962598 7.841800
5.290000 2.040525 7.743700
5.300000 1.922072 7.841800
5.310000 1.843164 7.939900
5.320000 1.763274 8.038000
5.330000 1.682404 8.136100
5.340000 1.600553 8.234200
5.350000 1.517720 8.332300
5.360000 1.433907 8.430400
5.370000 1.349112 8.528500
5.380000 1.263336 8.626600
5.390000 1.176580 8.724700
5.400000 1.088843 8.822800
5.410000 1.000124 8.920900
5.420000 0.910425 9.019000
5.430000 0.819744 9.117100
5.440000 0.728082 9.215200
5.450000 0.635440 9.313300
5.460000 0.541816 9.411400
5.470000 0.447212 9.509501
5.480000 0.351627 9.607600
5.490000 0.255060 9.705700
5.500000 0.157513 9.803801
5.510000 0.058984 9.901900
5.520000 -0.040526 10.000000
5.530000 0.099509 9.901900
5.540000 0.198038 9.803800
5.550000 0.295585 9.705700
5.560000 0.392152 9.607600
5.570000 0.487738 9.509500
5.580000 0.582342 9.411400
5.590000 0.675965 9.313300
5.600000 0.768608 9.215200
5.610000 0.860270 9.117100
5.620000 0.950950 9.019000
5.630000 1.040650 8.920900
5.640000 1.129368 8.822800
5.650000 1.217106 8.724700
5.660000 1.303862 8.626600
5.670000 1.389637 8.528500
5.680000 1.474432 8.430400
5.690000 1.558246 8.332300
5.700000 1.641078 8.234200
5.710000 1.722929 8.136100
5.720000 1.803800 8.038000
5.730000 1.883689 7.939900
5.740000 1.962598 7.841800
5.750000 2.040525 7.743700
5.760000 1.922072 7.841800
5.770000 1.843164 7.939900
5.780000 1.763274 8.038000
5.790000 1.682404 8.136100
5.800000 1.600553 8.234200
5.810000 1.517720 8.332300
5.820000 1.433907 8.430400
5.830000 1.349112 8.528500
5.840000 1.263336 8.626600
5.850000 1.176580 8.724700
5.860000 1.088843 8.822800
5.870000 1.000124 8.920900
5.880000 0.910425 9.019000
5.890000 0.819744 9.117100
5.900000 0.728082 9.215200
5.910000 0.635440 9.313300
5.920000 0.541816 9.411400
5.930000 0.447212 9.509501
5.940000 0.351627 9.607600
5.950000 0.255060 9.705700
5.960000 0.157513 9.803801
5.970000 0.058984 9.901900
5.980000 -0.040526 10.000000
5.990000 0.099509 9.901900
6.000000 0.198038 9.803800
6.010000 0.295585 9.705700
6.020000 0.392152 9.607600
6.030000 0.487738 9.509500
6.040000 0.582342 9.411400
6.050000 0.675965 9.313300
6.060000 0.768608 9.215200
6.070000 0.860270 9.117100
6.080000 0.950950 9.019000
6.090000 1.040650 8.920900
6.100000 1.129368 8.822800
6.110000 1.217106 8.724700
6.120000 1.303862 8.626600
6.130000 1.389637 8.528500
6.140000 1.474432 8.430400
6.150000 1.558246 8.332300
6.160000 1.641078 8.234200
6.170000 1.722929 8.136100
6.180000 1.803800 8.038000
6.190000 1.883689 7.939900
6.200000 1.962598 7.841800
6.210000 2.040525 7.743700
6.220000 1.922072 7.841800
6.230000 1.843164 7.939900
6.240000 1.763274 8.038000
6.250000 1.682404 8.136100
6.260000 1.600553 8.234200
6.270000 1.517720 8.332300
6.280000 1.433907 8.430400
6.290000 1.349112 8.528500
6.300000 1.263336 8.626600
6.310000 1.176580 8.724700
6.320000 1.088843 8.822800
6.330000 1.000124 8.920900
6.340000 0.910425 9.019000
6.350000 0.819744 9.117100
6.360000 0.728082 9.215200
6.370000 0.635440 9.313300
6.380000 0.541816 9.411400
6.390000 0.447212 9.509501
6.400000 0.351627 9.607600
6.410000 0.255060 9.705700
6.420000 0.157513 9.803801
6.430000 0.058984 9.901900
6.440000 -0.040526 10.000000
6.450000 0.099509 9.901900
6.460000 0.198038 9.803800
6.470000 0.295585 9.705700
6.480000 0.392152 9.607600
6.490000 0.487738 9.509500
6.500000 0.582342 9.411400
6.510000 0.675965 9.313300
6.520000 0.768608 9.215200
6.530000 0.860270 9.117100
6.540000 0.950950 9.019000
6.550000 1.040650 8.920900
6.560000 1.129368 8.822800
6.570000 1.217106 8.724700
6.580000 1.303862 8.626600
6.590000 1.389637 8.528500
6.600000 1.474432 8.430400
6.610000 1.558246 8.332300
6.620000 1.641078 8.234200
6.630000 1.722929 8.136100
6.640000 1.803800 8.038000
6.650000 1.883689 7.939900
6.660000 1.962598 7.841800
6.670000 2.040525 7.743700
6.680000 1.922072 7.841800
6.690000 1.843164 7.939900
6.700000 1.763274 8.038000
6.710000 1.682404 8.136100
6.720000 1.600553 8.234200
6.730000 1.517720 8.332300
6.740000 1.433907 8.430400
6.750000 1.349112 8.528500
6.760000 1.263336 8.626600
6.770000 1.176580 8.724700
6.780000 1.088843 8.822800
6.790000 1.000124 8.920900
6.800000 0.910425 9.019000
6.810000 0.819744 9.117100
6.820000 0.728082 9.215200
6.830000 0.635440 9.313300
6.840000 0.541816 9.411400
6.850000 0.447212 9.509501
6.860000 0.351627 9.607600
6.870000 0.255060 9.705700
6.880000 0.157513 9.803801
6.890000 0.058984 9.901900
6.900000 -0.040526 10.000000
6.910000 0.099509 9.901900
6.920000 0.198038 9.803800
6.930000 0.295585 9.705700
6.940000 0.392152 9.607600
6.950000 0.487738 9.509500
6.960000 0.582342 9.411400
6.970000 0.675965 9.313300
6.980000 0.768608 9.215200
6.990000 0.860270 9.117100
7.000000 0.950950 9.019000
7.010000 1.040650 8.920900
7.020000 1.129368 8.822800
7.030000 1.217106 8.724700
7.040000 1.303862 8.626600
7.050000 1.389637 8.528500
7.060000 1.474432 8.430400
7.070000 1.558246 8.332300
7.080000 1.641078 8.234200
7.090000 1.722929 8.136100
7.100000 1.803800 8.038000
7.110000 1.883689 7.939900
7.120000 1.962598 7.841800
7.130000 2.040525 7.743700
7.140000 1.922072 7.841800
7.150000 1.843164 7.939900
7.160000 1.763274 8.038000
7.170000 1.682404 8.136100
7.180000 1.600553 8.234200
7.190000 1.517720 8.332300
7.200000 1.433907 8.430400
7.210000 1.349112 8.528500
7.220000 1.263336 8.626600
7.230000 1.176580 8.724700
7.240000 1.088843 8.822800
7.250000 1.000124 8.920900
7.260000 0.910425 9.019000
7.270000 0.819744 9.117100
7.280000 0.728082 9.215200
7.290000 0.635440 9.313300
7.300000 0.541816 9.411400
7.310000 0.447212 9.509501
7.320000 0.351627 9.607600
7.330000 0.255060 9.705700
7.340000 0.157513 9.803801
7.350000 0.058984 9.901900
7.360000 -0.040526 10.000000
7.370000 0.099509 9.901900
7.380000 0.198038 9.803800
7.390000 0.295585 9.705700
7.400000 0.392152 9.607600
7.410000 0.487738 9.509500
7.420000 0.582342 9.411400
7.430000 0.675965 9.313300
7.440000 0.768608 9.215200
7.450000 0.860270 9.117100
7.460000 0.950950 9.019000
7.470000 1.040650 8.920900
7.480000 1.129368 8.822800
7.490000 1.217106 8.724700
7.500000 1.303862 8.626600
7.510000 1.389637 8.528500
7.520000 1.474432 8.430400
7.530000 1.558246 8.332300
7.540000 1.641078 8.234200
7.550000 1.722929 8.136100
7.560000 1.803800 8.038000
7.570000 1.883689 7.939900
7.580000 1.962598 7.841800
7.590000 2.040525 7.743700
7.600000 1.922072 7.841800
7.610000 1.843164 7.939900
7.620000 1.763274 8.038000
7.630000 1.682404 8.136100
7.640000 1.600553 8.234200
7.650000 1.517720 8.332300
7.660000 1.433907 8.430400
7.670000 1.349112 8.528500
7.680000 1.263336 8.626600
7.690000 1.176580 8.724700
7.700000 1.088843 8.822800
7.710000 1.000124 8.920900
7.720000 0.910425 9.019000
7.730000 0.819744 9.117100
7.740000 0.728082 9.215200
7.750000 0.635440 9.313300
7.760000 0.541816 9.411400
7.770000 0.447212 9.509501
7.780000 0.351627 9.607600
7.790000 0.255060 9.705700
7.800000 0.157513 9.803801
7.810000 0.058984 9.901900
7.820000 -0.040526 10.000000
7.830000 0.099509 9.901900
7.840000 0.198038 9.803800
7.850000 0.295585 9.705700
7.860000 0.392152 9.607600
7.870000 0.487738 9.509500
7.880000 0.582342 9.411400
7.890000 0.675965 9.313300
7.900000 0.768608 9.215200
7.910000 0.860270 9.117100
7.920000 0.950950 9.019000
7.930000 1.040650 8.920900
7.940000 1.129368 8.822800
7.950000 1.217106 8.724700
7.960000 1.303862 8.626600
7.970000 1.389637 8.528500
7.980000 1.474432 8.430400
7.990000 1.558246 8.332300
8.000000 1.641078 8.234200
8.010000 1.722929 8.136100
8.020000 1.803800 8.038000
8.030000 1.883689 7.939900
8.040000 1.962598 7.841800
8.050000 2.040525 7.743700
8.060000 1.922072 7.841800
8.070000 1.843164 7.939900
8.080000 1.763274 8.038000
8.090000 1.682404 8.136100
8.100000 1.600553 8.234200
8.110000 1.517720 8.332300
8.120000 1.433907 8.430400
8.130000 1.349112 8.528500
8.140000 1.263336 8.626600
8.150000 1.176580 8.724700
8.160000 1.088843 8.822800
8.170000 1.000124 8.920900
8.180000 0.910425 9.019000
8.190000 0.819744 9.117100
8.200000 0.728082 9.215200
8.210000 0.635440 9.313300
8.220000 0.541816 9.411400
8.230000 0.447212 9.509501
8.240000 0.351627 9.607600
8.250000 0.255060 9.705700
8.260000 0.157513 9.803801
8.270000 0.058984 9.901900
8.280000 -0.040526 10.000000
8.290000 0.099509 9.901900
8.300000 0.198038 9.803800
8.310000 0.295585 9.705700
8.320000 0.392152 9.607600
8.330000 0.487738 9.509500
8.340000 0.582342 9.411400
8.350000 0.675965 9.313300
8.360000 0.768608 9.215200
8.370000 0.860270 9.117100
8.380000 0.950950 9.019000
8.390000 1.040650 8.920900
8.400000 1.129368 8.822800
8.410000 1.217106 8.724700
8.420000 1.303862 8.626600
8.430000 1.389637 8.528500
8.440000 1.474432 8.430400
8.450000 1.558246 8.332300
8.460000 1.641078 8.234200
8.470000 1.722929 8.136100
8.480000 1.803800 8.038000
8.490000 1.883689 7.939900
8.500000 1.962598 7.841800
8.510000 2.040525 7.743700
8.520000 1.922072 7.841800
8.530000 1.843164 7.939900
8.540000 1.763274 8.038000
8.550000 1.682404 8.136100
8.560000 1.600553 8.234200
8.570000 1.517720 8.332300
8.580000 1.433907 8.430400
8.590000 1.349112 8.528500
8.600000 1.263336 8.626600
8.610000 1.176580 8.724700
8.620000 1.088843 8.822800
8.630000 1.000124 8.920900
8.640000 0.910425 9.019000
8.650000 0.819744 9.117100
8.660000 0.728082 9.215200
8.670000 0.635440 9.313300
8.680000 0.541816 9.411400
8.690000 0.447212 9.509501
8.700000 0.351627 9.607600
8.710000 0.255060 9.705700
8.720000 0.157513 9.803801
8.730000 0.058984 9.901900
8.740000 -0.040526 10.000000
8.750000 0.099509 9.901900
8.760000 0.198038 9.803800
8.770000 0.295585 9.705700
8.780000 0.392152 9.607600
8.790000 0.487738 9.509500
8.800000 0.582342 9.411400
8.810000 0.675965 9.313300
8.820000 0.768608 9.215200
8.830000 0.860270 9.117100
8.840000 0.950950 9.019000
8.850000 1.040650 8.920900
8.860000 1.129368 8.822800
8.870000 1.217106 8.724700
8.880000 1.303862 8.626600
8.890000 1.389637 8.528500
8.900000 1.474432 8.430400
8.910000 1.558246 8.332300
8.920000 1.641078 8.234200
8.930000 1.722929 8.136100
8.940000 1.803800 8.038000
8.950000 1.883689 7.939900
8.960000 1.962598 7.841800
8.970000 2.040525 7.743700
8.980000 1.922072 7.841800
8.990000 1.843164 7.939900
9.000000 1.763274 8.038000
9.010000 1.682404 8.136100
9.020000 1.600553 8.234200
9.030000 1.517720 8.332300
9.040000 1.433907 8.430400
9.050000 1.349112 8.528500
9.060000 1.263336 8.626600
9.070000 1.176580 8.724700
9.080000 1.088843 8.822800
9.090000 1.000124 8.920900
9.100000 0.910425 9.019000
9.110000 0.819744 9.117100
9.120000 0.728082 9.215200
9.130000 0.635440 9.313300
9.140000 0.541816 9.411400
9.150000 0.447212 9.509501
9.160000 0.351627 9.607600
9.170000 0.255060 9.705700
9.180000 0.157513 9.803801
9.190000 0.058984 9.901900
9.200000 -0.040526 10.000000
9.210000 0.099509 9.901900
9.220000 0.198038 9.803800
9.230000 0.295585 9.705700
9.240000 0.392152 9.607600
9.250000 0.487738 9.509500
9.260000 0.582342 9.411400
9.270000 0.675965 9.313300
9.280000 0.768608 9.215200
9.290000 0.860270 9.117100
9.300000 0.950950 9.019000
9.310000 1.040650 8.920900
9.320000 1.129368 8.822800
